subject_id,defaulted,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m
s_008108,0,26582.2,3.69,40,17774.17,1
s_008109,0,44071.21,4.37,53,53023.82,1
s_008110,0,21988.25,3.05,36,15275.22,0
s_008111,0,26028.39,4.42,20,23849.48,0
s_008112,0,27903.53,5.24,60,20083.53,2
s_008113,0,15922.72,4.79,4,6172.39,0
s_008114,0,31015.96,4.63,48,26829.85,0
s_008115,0,40742.16,3.42,28,19925.23,2
s_008116,0,30880.73,3.14,32,14339.75,3
s_008117,1,24926.81,0.0,19,7721.71,0
s_008118,0,15876.29,8.58,0,15558.87,0
s_008119,0,20917.45,3.65,33,11603.3,1
s_008120,1,40301.53,7.65,14,34560.17,1
s_008121,0,38038.44,3.88,19,23390.83,1
s_008122,0,33327.16,2.17,0,8872.87,0
s_008123,0,29746.49,0.0,53,17144.03,0
s_008124,0,25817.17,4.04,21,19245.76,1
s_008125,0,7438.1,3.16,45,5469.85,0
s_008126,0,21849.29,2.26,4,13095.57,2
s_008127,1,17372.86,7.87,21,15521.78,2
s_008128,0,34074.57,4.16,2,27061.54,0
s_008129,1,34726.43,0.3,7,16853.77,3
s_008130,0,41310.96,5.87,0,29395.66,1
s_008131,0,16429.25,0.71,34,16451.9,0
s_008132,0,37223.13,1.6,12,17245.68,0
s_008133,0,18982.19,2.47,57,17541.25,2
s_008134,1,19840.15,3.75,21,15568.93,0
s_008135,1,33743.42,0.0,8,26750.96,1
s_008136,0,33817.36,3.31,0,23337.22,0
s_008137,0,38354.51,5.19,33,33991.94,0
s_008138,0,27210.32,3.69,17,17771.98,0
s_008139,0,21427.2,2.96,22,18486.04,0
s_008140,0,11065.21,0.08,20,5166.06,1
s_008141,0,38023.12,0.0,58,30784.85,2
s_008142,1,18257.48,1.07,3,9428.78,4
s_008143,0,26678.5,1.59,5,30307.05,2
s_008144,0,32037.18,0.0,42,10897.88,2
s_008145,0,25849.87,1.48,6,19640.04,1
s_008146,0,21558.22,6.43,4,9472.01,2
s_008147,0,29610.01,4.4,7,27733.42,1
s_008148,0,32568.3,0.0,38,22201.4,0
s_008149,0,20527.38,4.6,22,14963.17,0
s_008150,0,29599.7,3.56,0,22137.79,2
s_008151,0,30743.03,1.36,30,18665.59,1
s_008152,0,10148.79,7.81,28,3721.26,0
s_008153,0,27174.58,2.94,26,10650.24,0
s_008154,0,37494.14,4.22,31,18736.79,0
s_008155,0,26541.34,0.0,19,15166.59,2
s_008156,0,23469.67,2.05,13,16829.64,1
s_008157,0,22667.41,2.14,28,4864.11,3
s_008158,0,25269.15,3.74,26,7496.31,0
s_008159,0,38469.14,2.38,46,12450.91,0
s_008160,0,46827.55,6.92,0,34593.32,0
s_008161,0,29950.88,2.1,24,13846.52,1
s_008162,1,35010.46,1.09,60,22005.62,0
s_008163,0,12263.53,1.42,35,10260.49,0
s_008164,0,35165.4,2.17,44,29502.69,0
s_008165,0,40229.72,1.99,35,40007.66,0
s_008166,0,32340.45,4.1,0,16481.79,0
s_008167,1,41094.09,6.86,0,28715.42,0
s_008168,0,35799.75,4.51,32,27572.72,0
s_008169,0,32675.3,8.2,20,28409.86,0
s_008170,0,29415.51,2.44,21,13313.9,1
s_008171,0,29880.55,1.3,20,12037.56,0
s_008172,0,50086.24,0.27,20,40433.13,2
s_008173,0,14653.27,0.07,41,10066.02,0
s_008174,0,13470.57,4.13,26,14177.81,0
s_008175,0,43304.21,1.38,13,21825.17,0
s_008176,0,12125.17,3.71,20,9596.96,0
s_008177,0,27330.97,0.53,7,24854.27,2
s_008178,1,39186.7,1.32,5,19231.87,1
s_008179,0,27240.28,1.48,9,14824.01,0
s_008180,0,18924.25,8.36,34,14277.98,2
s_008181,1,41396.05,6.04,68,23330.19,3
s_008182,0,16087.35,6.2,9,8915.56,2
s_008183,0,27524.48,4.12,11,13713.72,1
s_008184,1,29354.72,4.0,22,28189.35,1
s_008185,0,4982.98,6.96,6,2100.97,1
s_008186,1,14292.2,3.82,35,14532.12,0
s_008187,1,3000.0,3.3,24,1411.82,1
s_008188,0,40760.9,1.41,16,15627.7,1
s_008189,0,33973.66,1.7,19,20958.55,0
s_008190,1,36112.81,2.59,14,36118.39,2
s_008191,0,31063.44,3.09,32,19264.86,1
s_008192,0,42281.26,1.86,47,30936.65,1
s_008193,1,36361.19,2.01,0,11483.55,2
s_008194,0,43621.09,4.91,12,32615.53,0
s_008195,0,16125.62,3.06,17,13535.42,0
s_008196,0,31432.33,4.18,13,22258.84,2
s_008197,0,23693.25,4.12,34,20687.09,2
s_008198,0,35722.66,3.77,23,33225.58,1
s_008199,0,23743.86,6.36,18,21112.34,2
s_008200,0,23154.27,3.97,15,11822.93,0
s_008201,0,19960.01,1.33,15,8064.96,0
s_008202,0,13317.59,1.4,0,12515.92,1
s_008203,0,25209.75,2.44,18,12677.43,1
s_008204,0,15595.15,0.0,40,13238.16,0
s_008205,0,29246.49,2.71,18,22231.43,0
s_008206,0,24332.65,8.06,26,19154.17,0
s_008207,1,40505.63,1.56,30,10035.22,0
s_008208,0,36088.99,3.66,37,17993.25,1
s_008209,0,33514.25,4.55,52,22731.24,5
s_008210,0,8788.14,1.28,19,4258.51,0
s_008211,0,8581.67,5.84,6,5898.21,0
s_008212,1,24366.19,0.0,21,21465.3,1
s_008213,0,11277.67,0.37,30,6731.06,1
s_008214,0,9078.72,6.27,22,2298.22,3
s_008215,1,41700.49,0.0,13,36637.95,0
s_008216,0,23179.3,0.0,8,15490.93,0
s_008217,0,25957.34,4.71,29,14589.97,0
s_008218,1,31855.93,1.62,50,44117.63,0
s_008219,0,28553.19,2.09,17,28321.68,0
s_008220,0,20999.59,2.87,4,21747.03,0
s_008221,0,28424.5,5.58,20,18336.05,1
s_008222,0,32487.41,3.05,40,19791.81,0
s_008223,0,15681.35,3.73,27,5942.91,0
s_008224,0,25450.85,0.52,33,14892.43,2
s_008225,0,10220.03,5.3,41,6264.88,0
s_008226,0,31959.53,2.0,1,10105.05,0
s_008227,0,11712.15,1.91,0,10398.89,0
s_008228,1,10454.44,2.87,42,7690.59,2
s_008229,0,27725.25,6.22,41,23525.8,2
s_008230,0,35544.47,4.11,30,28783.41,0
s_008231,0,38382.54,2.87,30,31705.81,0
s_008232,0,26332.43,1.99,5,14569.7,0
s_008233,0,31380.91,3.45,21,31037.39,0
s_008234,0,29917.78,0.0,8,17846.87,2
s_008235,0,24977.76,1.12,7,15050.03,1
s_008236,0,23795.07,7.43,0,13806.61,0
s_008237,1,58113.92,2.69,14,49281.02,0
s_008238,0,29133.64,4.5,44,13589.26,0
s_008239,0,20434.33,0.0,34,18517.63,0
s_008240,0,16508.44,5.04,50,5455.17,0
s_008241,0,7989.72,1.95,26,4871.48,1
s_008242,0,31127.36,2.28,23,20531.37,0
s_008243,1,27725.9,0.0,31,14746.76,0
s_008244,0,43197.15,0.0,44,48250.47,0
s_008245,0,13537.8,3.17,38,8984.64,3
s_008246,1,38243.63,4.16,1,31433.27,0
s_008247,0,35172.87,7.6,26,14036.78,3
s_008248,0,41876.99,5.94,17,40242.15,1
s_008249,0,40719.01,0.67,62,32541.51,0
s_008250,0,6234.38,4.15,44,4360.69,1
s_008251,0,38699.24,5.75,4,22363.67,1
s_008252,0,30536.62,4.28,50,13073.01,1
s_008253,0,32715.35,4.91,31,25671.06,1
s_008254,0,48054.55,4.2,38,30950.33,3
s_008255,0,54933.22,0.23,52,58891.11,3
s_008256,0,28035.4,1.28,6,22887.81,0
s_008257,1,45784.69,6.58,33,35171.32,3
s_008258,0,32804.56,4.66,41,24899.25,0
s_008259,0,20596.41,3.96,46,12613.65,0
s_008260,0,15793.29,7.57,48,14485.75,0
s_008261,1,17709.25,0.82,70,9508.44,2
s_008262,0,8551.28,4.69,2,5937.32,0
s_008263,0,21177.43,2.76,1,14604.41,0
s_008264,0,6550.71,0.71,36,4551.3,0
s_008265,0,15912.61,8.86,0,326.57,1
s_008266,0,24460.33,6.88,44,10292.84,0
s_008267,0,19227.5,1.35,9,7696.46,0
s_008268,0,25246.78,5.2,19,10478.37,0
s_008269,0,27301.93,7.59,25,12896.41,2
s_008270,0,4589.22,6.02,0,2729.89,0
s_008271,0,10254.01,1.94,0,4898.48,0
s_008272,1,11686.88,3.9,17,4146.97,0
s_008273,0,34320.71,4.12,74,25772.32,0
s_008274,0,24310.21,1.58,34,9851.67,2
s_008275,0,25382.67,0.44,0,16210.2,0
s_008276,0,24484.77,0.63,6,15129.53,0
s_008277,0,45999.53,1.92,39,33007.24,0
s_008278,0,19726.55,4.88,36,9461.31,1
s_008279,0,29140.86,0.0,25,10792.36,0
s_008280,0,23923.16,3.64,45,12191.65,0
s_008281,0,22830.38,5.32,40,14047.05,0
s_008282,0,22194.51,6.65,23,18298.86,2
s_008283,0,31009.48,0.0,25,20892.77,0
s_008284,0,54392.58,2.62,0,0.0,0
s_008285,1,36074.07,1.52,7,32681.84,0
s_008286,1,6010.34,0.0,8,4807.95,0
s_008287,0,48245.15,2.28,32,42255.26,1
s_008288,1,24619.57,2.59,5,22101.26,2
s_008289,0,29402.03,6.37,8,8520.05,1
s_008290,0,26907.56,6.2,51,21708.18,2
s_008291,1,23532.8,1.97,34,11836.49,1
s_008292,0,32585.69,4.5,0,16440.75,0
s_008293,0,32934.5,4.25,32,15614.34,2
s_008294,0,37370.96,3.4,17,13338.42,3
s_008295,0,34319.79,5.68,19,21159.12,3
s_008296,0,43466.89,3.26,15,37960.0,1
s_008297,1,18450.54,1.95,50,6531.05,0
s_008298,1,22841.05,4.7,26,14772.68,0
s_008299,0,4884.42,6.76,0,2678.66,0
s_008300,0,25979.53,4.14,29,13061.47,0
s_008301,1,17568.45,5.89,15,14046.26,3
s_008302,0,11027.84,7.31,10,4454.14,1
s_008303,0,25600.57,0.0,19,16319.85,0
s_008304,0,12086.65,0.99,0,5908.69,0
s_008305,0,36803.85,1.82,40,29629.44,1
s_008306,1,6891.6,5.83,20,6609.68,0
s_008307,0,32118.88,0.0,27,26074.37,0
s_008308,0,33953.57,8.47,0,15509.25,1
s_008309,0,41037.06,5.62,27,35597.68,0
s_008310,0,8406.27,1.92,20,5859.18,1
s_008311,1,27801.95,4.15,32,23827.48,0
s_008312,1,49408.02,0.0,0,34699.93,2
s_008313,0,15307.45,0.0,24,11174.63,0
s_008314,0,3000.0,0.65,24,1647.87,0
s_008315,0,36870.49,3.36,45,28670.3,0
s_008316,0,29695.09,0.0,46,16488.84,2
s_008317,0,34796.39,3.67,3,21678.28,1
s_008318,0,42586.43,7.2,25,24223.58,0
s_008319,0,36627.95,7.5,34,19584.28,3
s_008320,0,35501.19,5.2,53,22737.79,0
s_008321,1,45817.71,3.11,11,22669.5,0
s_008322,0,36671.3,2.97,32,26461.41,2
s_008323,1,38995.88,2.35,51,33532.45,0
s_008324,0,41977.99,0.0,15,21610.31,0
s_008325,0,47593.27,5.05,9,18621.42,1
s_008326,0,32887.99,6.39,2,19773.72,0
s_008327,0,21819.85,4.89,9,9596.57,2
s_008328,0,36107.39,4.42,22,29231.94,1
s_008329,0,35288.56,3.13,25,37071.36,0
s_008330,0,17380.43,3.07,36,7947.85,3
s_008331,1,29916.04,0.23,0,20058.37,1
s_008332,1,39060.45,3.57,1,31138.28,1
s_008333,1,30662.92,4.61,79,14628.65,0
s_008334,0,34331.26,5.2,0,26005.11,0
s_008335,0,37059.23,5.71,32,30604.48,1
s_008336,0,32412.78,1.76,27,24932.81,0
s_008337,0,32373.42,1.68,29,18093.65,0
s_008338,1,47260.92,1.26,67,22949.51,0
s_008339,0,28803.36,4.19,56,21823.46,0
s_008340,0,21818.67,7.48,8,10328.07,1
s_008341,0,36678.61,6.52,21,17229.69,1
s_008342,0,22956.16,4.01,12,6101.08,0
s_008343,0,38288.02,3.22,30,37154.64,0
s_008344,0,38453.2,4.12,14,22744.49,3
s_008345,0,42051.06,2.28,13,13102.4,2
s_008346,0,24380.81,1.23,15,15105.44,0
s_008347,0,21816.87,4.71,19,8944.71,1
s_008348,0,11037.12,5.33,29,9809.9,0
s_008349,0,23269.47,4.17,0,13580.27,0
s_008350,0,28694.4,5.97,0,25142.08,0
s_008351,0,28779.5,5.67,16,17591.01,3
s_008352,0,11561.41,2.68,33,6905.79,0
s_008353,0,23685.82,5.08,0,13382.92,4
s_008354,0,42067.33,2.19,9,33976.85,0
s_008355,0,32538.36,3.25,34,19012.21,2
s_008356,0,37312.06,0.0,0,27882.08,2
s_008357,0,35191.51,6.99,32,9279.13,0
s_008358,0,17541.04,0.51,19,9673.83,0
s_008359,0,49937.68,6.6,43,19504.41,1
s_008360,0,34060.55,2.58,29,26841.46,0
s_008361,1,4496.96,0.51,14,2043.66,0
s_008362,0,29306.84,0.44,40,18141.95,2
s_008363,1,26790.18,0.31,0,23146.86,1
s_008364,0,17197.28,5.55,17,3392.82,1
s_008365,0,30919.75,2.91,45,11401.29,0
s_008366,0,36207.52,4.52,18,40971.89,0
s_008367,0,58445.43,2.56,30,51385.23,2
s_008368,0,30074.61,0.0,31,13442.84,0
s_008369,0,23231.02,5.39,6,20740.34,2
s_008370,0,18106.88,5.31,11,13182.52,0
s_008371,0,44383.83,6.52,6,39793.98,1
s_008372,0,17876.01,0.64,40,7328.85,1
s_008373,0,3000.0,5.83,28,1900.87,0
s_008374,0,42076.88,3.58,44,24337.53,4
s_008375,0,14633.31,2.56,28,8187.76,0
s_008376,0,39141.62,0.0,34,31326.37,3
s_008377,0,10432.91,5.32,22,6841.89,0
s_008378,0,17387.57,3.22,12,8865.41,0
s_008379,0,39671.9,0.76,11,22428.64,0
s_008380,0,23615.38,2.07,38,16392.41,2
s_008381,0,29192.7,5.57,3,27896.02,1
s_008382,0,22085.64,2.68,18,8742.17,0
s_008383,0,18869.45,6.23,34,12581.71,1
s_008384,0,28543.1,3.02,25,19956.61,1
s_008385,0,24848.57,4.17,11,19109.89,3
s_008386,1,37217.18,3.42,4,13428.07,0
s_008387,0,45003.04,0.0,34,29631.97,2
s_008388,1,17166.8,0.0,9,9764.77,1
s_008389,1,26129.29,1.22,50,19107.97,0
s_008390,0,38702.54,4.83,0,23309.42,0
s_008391,0,14889.0,5.75,45,5208.66,0
s_008392,0,20533.43,0.0,1,15063.3,0
s_008393,1,36875.05,0.0,24,27323.23,0
s_008394,0,23927.33,5.61,37,11620.37,0
s_008395,0,31218.69,6.01,33,28121.83,0
s_008396,1,44085.53,4.36,0,35702.83,1
s_008397,0,32677.2,2.57,8,22388.07,1
s_008398,0,29244.47,7.84,31,9342.72,2
s_008399,0,33915.79,3.84,44,29383.35,1
s_008400,0,43904.19,5.36,11,23089.95,2
s_008401,0,17658.81,0.28,15,14836.58,0
s_008402,0,23791.28,8.94,28,24562.56,2
s_008403,0,15571.02,2.95,0,12974.09,1
s_008404,1,25935.27,0.87,35,4895.32,1
s_008405,0,23829.98,4.3,29,21527.3,0
s_008406,0,28935.26,0.72,46,8077.35,1
s_008407,0,5236.19,0.0,29,3299.79,1
s_008408,1,21966.25,6.05,18,26076.88,0
s_008409,0,33801.8,0.0,31,16903.07,0
s_008410,1,45631.57,4.83,34,37575.43,1
s_008411,0,3000.0,6.16,0,2790.01,0
s_008412,1,25557.55,0.23,53,18938.37,2
s_008413,0,36930.03,0.71,38,24766.88,2
s_008414,0,37859.5,4.76,13,21020.59,2
s_008415,1,29986.38,7.48,0,16860.74,1
s_008416,0,25822.5,1.1,0,18827.1,0
s_008417,1,35014.4,1.1,43,41739.22,0
s_008418,0,55413.31,2.61,5,43127.28,4
s_008419,0,18713.12,1.86,18,4399.28,2
s_008420,0,44467.98,3.43,41,50426.47,0
s_008421,0,35463.57,1.32,31,22674.35,2
s_008422,0,16997.21,0.37,22,10236.04,0
s_008423,0,41622.5,1.26,45,20834.65,1
s_008424,0,48667.87,3.4,0,40453.25,3
s_008425,0,19572.38,1.91,44,12363.02,0
s_008426,0,12771.28,5.53,12,11462.25,4
s_008427,1,45129.35,0.68,19,28522.61,2
s_008428,0,30850.17,4.0,29,20686.0,0
s_008429,0,32916.61,1.33,13,23961.48,2
s_008430,0,26039.67,1.31,6,26315.84,1
s_008431,0,27327.43,3.36,51,18961.99,2
s_008432,1,25358.28,1.26,29,10837.39,4
s_008433,0,19233.24,4.55,51,10427.95,0
s_008434,0,15120.45,3.32,0,12479.42,0
s_008435,0,22641.37,5.23,33,16425.61,1
s_008436,0,27729.6,5.46,17,17888.59,0
s_008437,0,25486.61,1.62,22,25808.6,3
s_008438,0,18396.37,0.0,47,12070.71,0
s_008439,1,26006.52,6.99,49,12745.36,0
s_008440,0,22224.56,1.94,34,9403.76,0
s_008441,0,15288.42,0.31,33,17117.19,1
s_008442,0,35790.46,3.92,8,33135.61,0
s_008443,1,36518.33,3.91,46,40346.01,2
s_008444,0,44617.66,3.56,17,17000.36,1
s_008445,0,37341.64,6.03,3,26709.18,0
s_008446,0,34135.3,0.0,0,36390.22,2
s_008447,0,31228.16,3.74,19,11660.11,0
s_008448,0,16898.4,0.54,29,11136.27,0
s_008449,0,43561.09,3.57,19,12970.53,0
s_008450,0,30162.74,1.87,27,17954.44,0
s_008451,0,44104.31,6.69,23,19753.33,1
s_008452,0,43099.32,2.71,37,31566.35,0
s_008453,0,38905.43,2.94,5,33991.62,0
s_008454,0,15478.91,6.58,15,8818.68,2
s_008455,0,18099.41,3.12,24,1651.4,0
s_008456,1,23536.35,1.1,50,7500.33,5
s_008457,0,42127.53,0.0,16,26244.0,2
s_008458,1,16413.41,4.74,10,5165.0,3
s_008459,0,19723.63,2.95,0,12667.54,0
s_008460,0,29739.62,1.51,36,16595.86,1
s_008461,0,37409.0,0.0,36,24787.22,0
s_008462,0,21280.44,1.43,68,7198.12,0
s_008463,0,35671.22,5.2,45,34237.05,0
s_008464,0,42932.82,2.02,0,20432.36,5
s_008465,0,32062.41,4.19,2,21643.17,0
s_008466,0,26792.25,1.88,37,12580.89,0
s_008467,1,31144.37,5.95,0,15528.27,0
s_008468,0,11720.16,1.85,43,11734.09,0
s_008469,0,19011.88,4.27,15,12856.89,1
s_008470,0,18789.74,5.15,18,4782.47,2
s_008471,0,22161.42,1.28,57,20292.57,2
s_008472,0,49165.37,3.96,20,35318.14,0
s_008473,1,32992.85,6.89,16,17847.94,2
s_008474,0,42861.84,7.13,12,32232.19,0
s_008475,0,27547.73,0.0,24,15040.23,1
s_008476,1,24579.96,3.03,21,16298.91,4
s_008477,1,33478.03,0.0,5,26373.25,0
s_008478,0,29284.04,6.69,3,5321.08,0
s_008479,0,8914.16,5.16,9,4420.57,0
s_008480,1,29958.83,0.72,3,35252.13,1
s_008481,0,41002.46,4.38,0,21032.75,4
s_008482,0,22237.1,4.71,30,12112.71,0
s_008483,0,46856.0,3.75,27,22107.79,0
s_008484,0,27163.18,3.2,41,13133.49,0
s_008485,1,22167.28,4.6,0,18080.76,0
s_008486,0,43356.16,1.38,20,26570.89,1
s_008487,0,26615.36,6.04,12,16847.24,0
s_008488,0,24882.4,5.21,41,21739.58,1
s_008489,1,32648.92,1.52,18,26448.0,2
s_008490,1,18002.04,3.1,25,19595.52,1
s_008491,1,25440.6,6.95,6,14745.16,4
s_008492,0,27136.05,1.22,7,20577.32,2
s_008493,0,16649.32,5.8,8,14664.2,0
s_008494,1,30876.94,0.0,0,34077.25,1
s_008495,0,37891.53,4.54,28,17685.5,0
s_008496,0,31300.68,0.0,42,10642.11,0
s_008497,0,43851.33,2.58,39,15656.52,0
s_008498,0,24794.66,1.92,0,16284.54,0
s_008499,0,17617.1,4.81,19,3423.02,0
s_008500,0,34583.79,4.16,0,32224.62,2
s_008501,0,33671.43,3.6,11,15758.13,3
s_008502,1,3412.37,8.04,1,1909.03,0
s_008503,0,9071.83,1.01,7,6870.76,0
s_008504,0,3000.0,5.53,14,2245.17,3
s_008505,0,49940.02,4.11,0,43093.41,2
s_008506,0,12220.4,0.0,23,11426.09,0
s_008507,0,3000.0,3.07,14,2194.57,2
s_008508,0,23559.57,3.86,18,15088.82,1
s_008509,0,18950.95,4.22,53,18948.61,1
s_008510,0,3000.0,0.64,41,1936.87,3
s_008511,0,22300.85,2.93,5,9971.58,1
s_008512,0,36564.04,3.48,17,29547.19,0
s_008513,0,25679.61,1.16,14,16877.02,0
s_008514,0,33036.72,7.41,0,27961.04,2
s_008515,0,30671.41,0.0,27,19001.68,1
s_008516,0,37045.78,0.35,0,20907.87,3
s_008517,0,20998.68,6.22,0,19753.66,0
s_008518,0,32590.39,0.34,17,31227.17,1
s_008519,0,34497.2,0.0,17,19046.22,1
s_008520,1,29371.17,1.58,14,29662.85,0
s_008521,0,29506.38,0.86,7,25117.84,1
s_008522,1,27814.77,4.13,16,18004.7,2
s_008523,0,30476.56,4.49,9,24310.73,0
s_008524,1,28387.68,2.35,55,17253.15,2
s_008525,0,38046.33,2.51,36,13432.1,0
s_008526,0,15287.54,0.0,44,8161.72,3
s_008527,0,33694.23,1.27,15,25709.71,1
s_008528,0,22110.18,0.17,39,10576.58,1
s_008529,0,42617.22,1.31,62,46966.59,2
s_008530,1,39808.64,5.14,0,33966.06,1
s_008531,0,39885.53,5.36,26,37681.82,0
s_008532,1,39282.89,3.74,38,22415.62,0
s_008533,0,51464.51,0.0,2,51808.28,2
s_008534,0,15374.05,0.67,23,11801.62,0
s_008535,0,53378.7,0.47,43,52721.07,0
s_008536,0,50773.51,3.64,18,40474.62,0
s_008537,0,20839.41,1.23,33,26114.4,0
s_008538,0,36276.03,4.2,40,18957.66,0
s_008539,0,41023.19,3.17,0,17171.04,0
s_008540,1,13010.15,1.25,23,7303.11,0
s_008541,0,19698.64,3.31,25,7558.34,2
s_008542,0,8205.36,2.18,0,5834.77,0
s_008543,0,25204.98,0.0,33,14932.24,0
s_008544,0,32337.88,1.56,34,28824.76,0
s_008545,0,21593.04,6.44,46,16617.46,0
s_008546,0,11376.03,11.98,30,6372.5,1
s_008547,0,24438.79,3.12,44,10064.35,3
s_008548,0,30589.4,2.78,11,33091.72,0
s_008549,0,51599.53,5.97,8,39188.35,1
s_008550,0,12471.96,6.89,38,9742.99,0
s_008551,0,38844.91,6.21,18,43062.4,2
s_008552,0,24696.9,1.39,59,26590.39,1
s_008553,0,24358.05,2.25,20,11436.89,2
s_008554,0,17830.07,4.37,42,11811.83,0
s_008555,0,29763.53,3.26,39,28342.01,0
s_008556,1,27514.44,4.53,32,22535.66,1
s_008557,0,13752.92,2.36,0,7632.64,1
s_008558,1,26128.46,0.0,5,18956.87,0
s_008559,0,34304.85,7.37,16,17086.36,2
s_008560,0,20958.84,4.85,54,14162.43,0
s_008561,0,25434.3,7.17,3,23413.55,2
s_008562,0,36340.3,0.85,0,20865.63,0
s_008563,0,39118.04,0.0,48,37022.98,0
s_008564,0,17887.96,1.89,1,9906.44,3
s_008565,0,26135.17,0.0,19,18550.16,1
s_008566,0,24827.55,5.35,43,13401.01,1
s_008567,1,39479.61,8.38,40,16025.26,1
s_008568,1,18636.04,4.96,24,21244.74,4
s_008569,0,46009.46,3.24,35,27904.92,2
s_008570,0,47461.63,0.0,0,13924.59,3
s_008571,0,28617.0,1.06,31,19740.35,2
s_008572,0,25273.32,1.62,26,13299.15,0
s_008573,0,34761.63,2.5,18,24959.62,1
s_008574,0,40729.35,4.31,0,27171.87,0
s_008575,0,5313.76,6.39,30,821.04,2
s_008576,0,41606.09,8.68,0,35744.18,0
s_008577,1,3000.0,5.9,35,1762.39,0
s_008578,1,31268.77,1.02,31,13495.19,2
s_008579,0,25616.8,1.03,32,8997.19,0
s_008580,0,40028.8,5.5,8,44974.26,0
s_008581,0,36133.48,0.89,7,28142.59,0
s_008582,0,11636.28,1.09,32,8555.65,2
s_008583,0,24943.12,8.48,56,21615.72,1
s_008584,1,45060.07,0.03,0,46687.84,2
s_008585,0,28832.53,6.51,6,20619.91,0
s_008586,0,39384.42,7.16,33,26914.37,3
s_008587,0,27520.12,2.37,16,24939.06,1
s_008588,1,28965.53,0.0,44,32845.0,0
s_008589,1,31801.9,0.58,3,30250.65,1
s_008590,0,27734.64,4.51,48,22082.46,2
s_008591,1,24031.69,1.69,17,9475.53,1
s_008592,1,36906.23,0.0,7,24481.36,0
s_008593,0,35238.31,0.0,5,21750.37,2
s_008594,0,26460.23,3.94,0,15051.27,2
s_008595,0,30055.26,3.74,12,29611.02,1
s_008596,1,28674.84,0.96,10,25761.53,0
s_008597,0,29184.85,6.96,34,30362.77,0
s_008598,0,27183.61,1.51,19,15076.56,3
s_008599,0,26257.74,4.68,13,9308.17,1
s_008600,0,31140.48,5.82,24,26396.71,2
s_008601,0,42636.63,4.53,44,31469.6,1
s_008602,1,33099.8,0.0,43,22984.52,2
s_008603,0,20497.37,4.02,32,5776.68,3
s_008604,0,20166.67,8.28,9,14288.6,0
s_008605,0,31590.8,2.65,59,18854.4,1
s_008606,0,42950.97,2.55,5,34127.44,0
s_008607,1,21305.71,3.86,30,12729.94,2
s_008608,0,22057.85,6.84,20,8978.43,3
s_008609,0,17468.51,2.42,39,8943.11,4
s_008610,0,20842.34,3.15,15,19803.42,0
s_008611,0,14078.28,8.55,49,3692.1,0
s_008612,0,3000.0,1.15,32,2688.86,0
s_008613,0,29807.51,5.21,23,19664.69,0
s_008614,1,10839.86,0.0,17,6162.36,0
s_008615,0,33506.8,5.31,31,27107.95,0
s_008616,0,37086.95,0.0,20,31415.6,0
s_008617,1,45931.87,2.59,31,48141.84,1
s_008618,1,17878.74,0.0,68,18282.31,1
s_008619,0,30050.42,6.8,28,13163.38,1
s_008620,1,45052.56,3.35,99,29144.02,0
s_008621,0,30315.12,0.19,11,26260.9,1
s_008622,0,6968.68,6.12,40,6206.05,0
s_008623,0,34504.0,1.59,15,19526.46,0
s_008624,0,18661.11,0.0,13,12816.19,0
s_008625,0,37781.09,0.71,18,20042.13,1
s_008626,0,44601.02,1.62,37,37097.13,1
s_008627,0,44216.95,0.77,0,22043.76,1
s_008628,1,32962.11,3.55,0,26029.63,2
s_008629,0,43115.22,2.8,13,29496.86,1
s_008630,0,17892.78,2.28,48,20085.98,1
s_008631,1,19577.15,1.67,16,8171.17,4
s_008632,0,19435.03,6.4,16,11891.81,1
s_008633,0,52576.08,0.0,32,39285.66,3
s_008634,0,24791.22,0.0,11,19738.78,1
s_008635,1,26795.38,3.54,37,15657.99,3
s_008636,0,29780.75,0.0,0,20895.41,0
s_008637,0,37380.88,0.0,38,12845.94,0
s_008638,0,32351.1,2.45,10,11539.58,2
s_008639,0,20207.56,4.38,0,18125.15,1
s_008640,1,22872.65,4.55,29,18625.17,2
s_008641,0,33367.2,7.03,20,14166.23,3
s_008642,0,16255.5,3.63,30,9219.3,2
s_008643,0,23695.1,0.19,25,23229.74,2
s_008644,0,12475.2,4.68,36,10596.27,1
s_008645,0,42717.22,3.22,41,38894.21,0
s_008646,0,30854.59,2.78,25,17309.69,2
s_008647,0,28452.66,0.0,50,17074.08,0
s_008648,0,13067.18,1.78,53,14090.34,0
s_008649,0,46765.5,0.0,56,19081.63,0
s_008650,0,25512.75,0.0,20,13457.31,1
s_008651,0,42918.36,5.48,49,45997.62,0
s_008652,0,18024.76,0.0,22,9385.83,1
s_008653,0,24262.35,0.0,53,14791.49,0
s_008654,0,29238.73,6.15,67,9490.81,0
s_008655,0,21348.7,0.0,23,13427.19,1
s_008656,0,3000.0,4.07,16,1100.81,0
s_008657,1,6026.59,0.05,5,5110.86,2
s_008658,0,3000.0,2.42,17,2609.12,0
s_008659,0,25361.3,2.6,27,19614.68,0
s_008660,0,22572.74,5.69,0,19016.55,3
s_008661,0,32322.67,4.65,20,16237.27,0
s_008662,0,47744.76,0.0,11,38399.84,2
s_008663,0,17156.5,0.0,41,11828.22,0
s_008664,0,37807.86,3.19,52,20875.67,0
s_008665,0,21026.07,1.59,28,14669.28,0
