subject_id,defaulted,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m
s_004326,0,41771.53,1.81,6,34356.8,3
s_004327,1,23661.54,7.25,46,21176.96,2
s_004328,0,40896.87,0.0,0,17110.34,0
s_004329,0,33703.21,2.7,20,19228.62,0
s_004330,0,3000.0,3.58,23,1998.57,1
s_004331,1,32596.2,3.62,0,31009.25,0
s_004332,0,26204.73,0.0,33,21341.7,0
s_004333,0,43493.36,0.0,34,33931.96,0
s_004334,0,36557.99,6.58,27,22832.11,1
s_004335,1,15099.46,1.37,12,8634.86,3
s_004336,0,42594.95,1.74,10,12629.79,0
s_004337,1,12714.49,2.66,30,7943.55,3
s_004338,1,34423.56,2.06,17,14882.57,0
s_004339,1,40756.12,0.0,0,53837.01,3
s_004340,1,28777.18,1.25,25,13018.01,2
s_004341,0,23377.07,2.27,37,12565.17,0
s_004342,0,51672.18,6.3,5,23082.25,0
s_004343,0,34482.43,5.99,29,35943.15,0
s_004344,0,28146.02,1.07,39,26244.48,0
s_004345,0,35160.68,4.47,19,18271.34,0
s_004346,0,17765.07,0.0,13,13549.31,0
s_004347,0,14395.77,2.78,31,8280.52,0
s_004348,0,27414.36,0.31,9,12694.71,2
s_004349,1,23138.51,4.64,41,21453.48,4
s_004350,0,28672.38,0.54,15,16182.57,1
s_004351,0,15943.71,0.0,19,12279.43,3
s_004352,0,18543.84,0.0,0,13970.14,0
s_004353,0,24601.37,3.38,43,20722.86,0
s_004354,0,34818.85,4.34,0,16217.43,1
s_004355,0,24503.04,3.41,0,15177.62,0
s_004356,0,32505.85,3.31,35,12490.0,1
s_004357,0,14889.04,0.0,5,9024.31,1
s_004358,0,42328.49,5.56,38,18860.22,0
s_004359,0,33557.83,6.42,50,8433.3,1
s_004360,0,41127.08,5.4,32,42251.66,0
s_004361,0,23846.42,9.19,15,21351.98,0
s_004362,0,22669.9,5.19,30,17889.73,0
s_004363,0,37858.22,4.95,9,35152.3,0
s_004364,0,37956.53,5.64,49,20431.31,0
s_004365,0,10051.62,0.0,44,5135.21,2
s_004366,1,25781.25,4.52,29,5293.12,1
s_004367,0,38088.04,4.07,27,28152.23,2
s_004368,1,21378.18,2.43,37,25814.88,0
s_004369,0,46485.85,6.04,50,29025.75,2
s_004370,0,27518.83,5.01,26,20359.94,0
s_004371,0,20494.03,1.25,28,8283.21,2
s_004372,0,22166.33,1.91,12,16776.89,1
s_004373,0,32236.58,2.99,37,11190.38,0
s_004374,0,19248.39,1.7,30,9531.69,2
s_004375,1,40869.65,2.14,26,35687.38,2
s_004376,0,22552.65,0.0,9,19953.54,0
s_004377,1,25839.02,0.97,20,0.0,2
s_004378,0,24009.71,3.81,33,13838.75,2
s_004379,0,30428.6,2.06,14,22203.54,0
s_004380,0,34015.17,0.0,25,15205.32,1
s_004381,0,31920.74,7.55,30,10469.67,1
s_004382,0,17578.78,1.0,23,12915.68,1
s_004383,0,20844.6,3.35,35,12348.28,1
s_004384,1,17567.78,0.0,52,5733.25,1
s_004385,1,23448.17,5.69,51,26431.68,3
s_004386,1,44586.49,1.71,48,33458.24,0
s_004387,0,39555.06,6.07,24,44724.24,0
s_004388,0,32915.58,3.48,3,27639.18,0
s_004389,0,29656.86,3.14,21,8830.98,0
s_004390,0,13894.41,3.75,15,8314.77,0
s_004391,0,37944.06,3.53,8,34441.44,0
s_004392,1,42953.73,2.61,16,38778.28,0
s_004393,0,22326.87,6.23,31,17367.24,0
s_004394,0,24224.7,4.8,26,19250.81,0
s_004395,0,29318.63,6.28,0,12646.14,0
s_004396,0,23998.01,3.23,24,15251.88,1
s_004397,0,33949.7,0.0,37,17950.5,0
s_004398,0,6905.43,0.0,34,2377.47,1
s_004399,0,39517.53,4.63,13,21725.54,1
s_004400,0,29905.16,3.31,0,18299.87,2
s_004401,0,12973.43,4.3,52,7050.9,0
s_004402,0,28201.64,5.1,25,8849.28,0
s_004403,0,43392.13,6.6,25,49687.69,0
s_004404,1,11781.21,3.77,15,7959.08,3
s_004405,1,25388.9,5.19,23,21837.71,4
s_004406,0,16457.67,1.66,0,15313.91,2
s_004407,0,7844.41,2.34,19,5539.24,3
s_004408,1,28444.34,0.25,64,32054.78,3
s_004409,0,25912.14,5.45,25,11846.79,2
s_004410,0,22586.03,2.83,12,9989.07,0
s_004411,0,33480.45,2.69,12,30089.78,1
s_004412,0,30968.37,2.83,31,15622.93,1
s_004413,0,39406.82,2.37,4,12983.18,3
s_004414,0,13596.26,3.67,19,12507.55,0
s_004415,0,23553.98,5.36,39,18761.6,1
s_004416,0,13915.14,6.41,2,8317.28,0
s_004417,1,10637.82,2.5,17,7307.35,1
s_004418,0,26602.24,0.0,32,26543.37,0
s_004419,0,12131.05,3.03,9,6529.45,1
s_004420,0,16775.02,3.48,0,9963.42,1
s_004421,0,10245.77,4.15,71,9374.83,0
s_004422,0,35838.59,1.93,0,35108.7,0
s_004423,0,24492.32,0.82,20,13487.27,1
s_004424,0,10443.32,0.0,0,10210.48,0
s_004425,1,32468.33,0.29,8,15993.08,0
s_004426,1,37583.97,0.0,42,33460.53,0
s_004427,0,32212.97,4.68,29,21064.7,0
s_004428,0,28865.79,2.7,29,20030.03,2
s_004429,0,24455.65,5.39,0,25882.64,0
s_004430,0,13396.67,3.0,21,7884.21,1
s_004431,0,23800.9,5.41,26,25343.66,0
s_004432,0,11092.92,1.29,26,4855.82,0
s_004433,0,31838.6,0.82,22,24660.66,1
s_004434,0,43620.92,2.54,51,19436.68,3
s_004435,1,20335.24,4.93,44,10382.95,2
s_004436,1,12536.43,0.0,35,9241.32,0
s_004437,0,32032.77,4.84,22,22586.73,1
s_004438,0,48575.13,5.63,49,12062.09,1
s_004439,0,36108.78,3.59,10,31409.97,0
s_004440,1,25566.68,1.66,32,10324.28,2
s_004441,1,22917.29,1.39,0,10678.08,1
s_004442,0,25919.7,2.64,16,17479.87,0
s_004443,0,29483.54,6.29,0,21980.81,0
s_004444,1,21360.98,2.58,14,16117.81,3
s_004445,0,26260.64,4.42,22,8172.93,2
s_004446,0,34267.9,5.93,17,37871.98,1
s_004447,1,26404.27,4.54,41,25940.81,3
s_004448,0,20677.68,5.47,3,14336.77,0
s_004449,0,40625.52,4.12,37,24157.56,0
s_004450,0,26213.61,5.45,30,25639.44,0
s_004451,0,29881.68,1.86,28,12795.37,2
s_004452,0,19586.32,0.48,36,11680.65,0
s_004453,0,48387.15,2.06,38,46878.13,0
s_004454,0,25471.91,3.98,32,23963.32,0
s_004455,1,43691.3,4.63,38,40768.85,1
s_004456,0,53136.14,4.73,0,24010.7,0
s_004457,0,28727.75,1.67,19,15425.94,0
s_004458,1,14653.45,3.11,7,9479.14,1
s_004459,0,3000.0,5.83,39,1534.75,2
s_004460,0,19076.79,4.07,16,11523.99,0
s_004461,0,8974.62,0.0,46,5285.18,0
s_004462,0,52114.81,1.3,44,29840.2,2
s_004463,1,39903.46,3.13,5,27414.1,2
s_004464,0,21997.55,3.37,30,10494.17,2
s_004465,0,36667.72,3.84,28,25653.49,3
s_004466,1,25898.06,4.3,44,22350.94,1
s_004467,0,17415.77,3.62,55,10689.7,0
s_004468,1,35656.17,3.03,16,32554.74,1
s_004469,0,11494.19,0.18,3,8179.85,0
s_004470,0,31594.1,1.88,5,12376.46,0
s_004471,0,46538.13,1.6,36,30160.29,1
s_004472,0,33160.63,0.0,44,25884.71,0
s_004473,0,28061.05,4.27,24,17152.5,0
s_004474,1,20661.63,3.65,0,9989.04,2
s_004475,0,22019.32,2.87,30,11250.73,0
s_004476,0,38876.86,7.41,39,29289.05,2
s_004477,0,34040.15,7.94,23,33266.47,0
s_004478,1,32671.15,5.98,12,28559.55,1
s_004479,0,28375.38,0.0,39,17587.8,1
s_004480,1,42784.94,5.05,41,38075.59,1
s_004481,0,23318.32,6.01,0,20072.44,1
s_004482,1,27550.86,3.16,0,26378.26,2
s_004483,0,27872.2,1.45,65,22631.38,0
s_004484,0,29538.41,4.95,41,12345.35,1
s_004485,0,6949.66,5.94,2,3100.1,1
s_004486,1,21113.19,5.52,31,9091.23,2
s_004487,0,41859.38,3.16,41,25620.17,1
s_004488,0,28853.34,2.65,11,24240.07,1
s_004489,0,23443.24,1.48,27,17397.66,2
s_004490,0,14374.78,1.26,46,13501.34,0
s_004491,0,28490.82,4.6,21,18849.64,1
s_004492,0,31967.75,0.31,25,19643.71,0
s_004493,0,33013.98,2.11,21,14254.61,1
s_004494,0,38157.32,0.38,15,32875.75,0
s_004495,1,35285.86,3.01,14,32424.89,0
s_004496,0,29310.63,2.08,43,26047.18,1
s_004497,0,35434.64,1.69,27,29570.62,2
s_004498,0,39291.54,2.89,9,36707.23,0
s_004499,0,28241.55,0.0,35,15126.1,1
s_004500,0,34448.37,6.91,37,16104.16,0
s_004501,0,43287.23,0.0,38,24334.05,0
s_004502,0,12086.84,5.25,6,7484.89,0
s_004503,0,25837.15,4.14,8,27589.41,2
s_004504,0,28506.03,1.7,0,10449.8,2
s_004505,0,15975.96,1.15,44,13551.01,0
s_004506,0,18202.03,0.96,18,11633.2,0
s_004507,0,25502.06,5.06,4,16396.5,0
s_004508,0,26819.15,3.85,11,18460.42,0
s_004509,0,37176.86,1.9,26,32718.72,0
s_004510,0,34659.45,7.32,19,26372.07,3
s_004511,1,22432.58,0.0,21,21365.14,3
s_004512,0,21941.85,3.08,19,9308.14,2
s_004513,0,25369.88,4.18,34,21014.66,0
s_004514,0,25944.09,1.15,34,21245.51,1
s_004515,0,37517.91,2.39,13,36679.74,0
s_004516,0,59926.38,6.15,9,22670.34,1
s_004517,0,37672.4,0.05,28,32121.71,2
s_004518,1,14946.08,0.0,17,5534.87,0
s_004519,0,17441.73,8.51,62,9553.84,0
s_004520,0,5839.88,0.34,9,3969.06,1
s_004521,0,50644.9,3.66,49,60485.39,1
s_004522,0,43596.88,5.15,25,34962.3,0
s_004523,0,31808.41,6.52,0,22289.07,0
s_004524,0,33169.7,3.44,32,36111.26,1
s_004525,0,31472.73,1.79,20,20751.04,0
s_004526,0,19751.84,6.65,7,12263.09,1
s_004527,0,24789.67,4.95,15,18775.83,3
s_004528,0,14788.3,4.83,18,11551.23,3
s_004529,0,11730.0,0.47,23,11744.45,2
s_004530,0,41732.53,0.0,52,13895.22,0
s_004531,0,11906.39,5.64,30,6196.87,2
s_004532,0,21030.95,0.69,18,7585.83,1
s_004533,0,16214.21,1.18,49,6754.88,1
s_004534,0,54676.46,3.18,8,37655.42,0
s_004535,0,33948.04,1.67,14,25016.92,0
s_004536,0,16224.04,4.74,39,13231.89,3
s_004537,0,35468.8,3.54,26,9217.58,1
s_004538,1,31820.78,1.44,21,23062.85,0
s_004539,0,34278.49,6.4,25,23473.46,0
s_004540,1,22210.83,0.0,0,16296.61,0
s_004541,0,23033.12,6.58,2,14552.49,0
s_004542,0,15247.65,0.0,41,6380.71,0
s_004543,0,40833.37,2.23,12,32727.65,2
s_004544,0,45033.16,4.09,3,42565.6,2
s_004545,0,19847.67,2.28,23,12617.95,2
s_004546,0,39081.4,0.58,16,19503.99,0
s_004547,1,18422.86,0.0,7,11769.5,2
s_004548,0,18897.72,3.84,9,11600.31,0
s_004549,0,20232.99,5.8,30,18522.98,0
s_004550,0,27640.28,1.13,3,13571.97,4
s_004551,0,21102.09,0.0,7,18494.38,1
s_004552,0,34128.92,3.07,0,23635.25,0
s_004553,1,52017.02,1.88,15,37226.35,3
s_004554,0,48293.32,4.08,41,49905.68,0
s_004555,0,44468.94,1.91,76,24853.19,0
s_004556,0,16064.79,1.75,26,15877.38,0
s_004557,0,18567.31,2.34,0,6904.55,1
s_004558,0,24951.43,5.19,31,15238.97,1
s_004559,0,41775.28,5.99,12,2117.69,0
s_004560,1,25132.72,4.15,31,18352.93,1
s_004561,0,23546.67,7.6,30,7017.19,2
s_004562,0,24454.84,3.77,23,10653.36,0
s_004563,0,30713.96,5.1,43,22309.11,2
s_004564,0,26181.39,4.92,25,19915.16,0
s_004565,1,35387.21,4.25,18,35140.33,3
s_004566,0,33701.27,3.75,8,15096.28,2
s_004567,1,15323.31,2.36,9,9791.0,4
s_004568,0,39082.79,1.13,57,23205.54,1
s_004569,0,41222.66,6.2,32,22408.99,1
s_004570,0,34803.5,2.49,23,14877.05,1
s_004571,0,16480.64,5.59,61,8339.41,2
s_004572,0,22329.42,4.4,11,10415.13,1
s_004573,0,29786.72,0.0,30,11043.36,2
s_004574,0,32767.09,2.56,0,17750.01,0
s_004575,0,31151.61,1.83,0,13343.66,0
s_004576,0,37095.62,4.79,21,35981.42,0
s_004577,0,5130.73,2.68,19,2910.62,0
s_004578,0,3000.0,7.04,45,1578.71,0
s_004579,0,19044.31,1.73,39,10789.9,1
s_004580,0,30744.74,3.71,29,36006.21,2
s_004581,0,28646.42,0.79,33,13532.55,1
s_004582,1,36576.61,2.5,31,28357.82,4
s_004583,1,37852.82,0.45,9,32494.3,0
s_004584,0,25519.27,3.31,17,14219.98,2
s_004585,1,20999.58,3.76,2,16245.81,1
s_004586,0,32458.3,1.84,0,25008.64,0
s_004587,1,22056.76,4.03,26,12009.44,0
s_004588,1,34942.76,5.28,17,32839.66,1
s_004589,0,4412.79,2.69,40,4072.72,0
s_004590,0,39397.75,0.06,30,20982.52,1
s_004591,0,11464.06,4.36,6,9293.15,0
s_004592,1,11918.09,1.91,23,9592.88,3
s_004593,0,43362.84,7.04,17,20446.89,1
s_004594,0,25848.93,1.09,17,15964.04,0
s_004595,0,32555.45,5.81,36,26114.45,3
s_004596,0,37345.71,2.65,41,18246.43,0
s_004597,0,25139.96,1.86,30,12267.75,1
s_004598,0,32101.2,2.77,10,19235.03,0
s_004599,1,13718.12,2.74,32,9864.65,0
s_004600,0,17901.68,2.27,41,5359.56,0
s_004601,0,23629.61,4.56,41,14634.75,0
s_004602,0,21913.38,2.95,16,14623.42,0
s_004603,0,31076.88,4.63,25,28000.18,0
s_004604,0,29275.52,7.8,33,17482.28,1
s_004605,1,36231.03,2.13,48,32961.5,0
s_004606,1,13754.49,4.2,0,6909.54,5
s_004607,0,35469.55,4.91,41,23389.25,0
s_004608,1,34813.87,0.0,39,20522.29,2
s_004609,0,27647.03,3.41,35,11719.41,0
s_004610,0,27176.93,1.21,9,20692.27,0
s_004611,0,33244.72,1.92,22,7117.95,4
s_004612,0,33062.17,0.0,8,26838.75,2
s_004613,0,14172.1,1.37,31,8195.0,1
s_004614,0,31145.41,1.78,32,5586.53,4
s_004615,1,23768.33,4.0,13,12214.28,0
s_004616,0,44758.97,4.36,5,45586.98,0
s_004617,0,26076.43,3.38,17,8711.69,1
s_004618,0,22568.5,4.31,9,16522.61,0
s_004619,0,21122.13,4.0,16,19728.9,3
s_004620,0,35026.96,3.72,27,20073.66,4
s_004621,0,20819.25,0.0,28,11050.72,0
s_004622,0,28157.58,1.78,0,21188.19,2
s_004623,0,31814.26,4.69,0,24780.82,1
s_004624,0,39831.6,1.51,6,28344.55,0
s_004625,0,14939.21,1.28,4,14986.48,0
s_004626,0,40141.27,3.06,23,23722.61,1
s_004627,0,38421.28,1.66,17,30435.89,1
s_004628,0,23555.25,0.0,34,15255.8,0
s_004629,0,35643.89,0.47,0,35534.78,2
s_004630,0,15071.87,3.27,0,9994.71,0
s_004631,0,37407.04,5.38,40,25684.87,0
s_004632,0,8533.47,5.38,26,3866.83,0
s_004633,0,28024.29,7.06,42,8022.07,1
s_004634,0,47780.05,6.28,35,12088.37,0
s_004635,0,32488.01,4.21,18,19550.38,0
s_004636,0,32059.09,1.56,27,32702.53,4
s_004637,0,27199.03,1.43,50,19035.1,2
s_004638,1,37233.65,1.21,20,25526.52,1
s_004639,1,39230.54,1.09,0,28263.29,3
s_004640,0,23375.18,1.86,30,22913.5,1
s_004641,1,33633.56,6.24,35,30401.41,0
s_004642,1,31284.54,4.84,27,13087.26,4
s_004643,0,24624.14,4.89,46,7061.4,0
s_004644,1,7097.4,6.86,42,3734.06,2
s_004645,0,25444.83,4.66,32,23864.52,0
s_004646,0,34819.8,3.36,32,17562.28,1
s_004647,0,31555.03,0.22,14,28378.8,0
s_004648,0,16346.65,2.55,11,8019.93,1
s_004649,1,30037.83,0.73,35,21594.82,1
s_004650,0,25778.49,0.0,32,17393.3,2
s_004651,0,41251.93,8.07,34,26650.16,2
s_004652,0,8647.64,2.8,33,7058.98,1
s_004653,0,17264.71,2.57,4,14375.44,0
s_004654,0,30675.54,4.1,21,16434.72,2
s_004655,0,20826.76,1.32,21,16794.38,0
s_004656,0,35214.05,2.18,44,21100.37,1
s_004657,0,35105.18,2.01,26,39110.51,0
s_004658,0,6172.68,7.86,54,7007.75,0
s_004659,0,52183.32,5.22,5,44143.63,0
s_004660,0,21390.21,3.04,27,12029.95,1
s_004661,0,39697.89,4.89,13,37626.1,0
s_004662,1,43071.52,3.52,50,36000.47,0
s_004663,1,21033.63,2.01,41,13832.25,2
s_004664,0,30893.12,1.49,51,9946.99,1
s_004665,0,31787.49,0.0,11,21791.88,0
s_004666,0,24649.91,5.05,11,12146.84,2
s_004667,0,28429.06,3.59,19,25253.69,0
s_004668,1,21941.68,4.27,0,18787.92,0
s_004669,0,27468.85,0.22,35,13675.32,0
s_004670,0,19896.36,1.24,9,10219.38,0
s_004671,1,35934.27,1.86,16,26682.34,2
s_004672,0,39256.16,0.38,14,22120.44,0
s_004673,0,22288.38,0.45,32,18486.41,1
s_004674,0,26733.47,4.0,18,20259.14,0
s_004675,0,40265.12,0.32,6,31449.61,0
s_004676,0,36943.95,4.49,29,19656.73,0
s_004677,0,23968.94,0.59,44,9585.3,0
s_004678,0,48951.24,3.76,55,41543.72,0
s_004679,0,13776.12,7.07,11,8227.6,0
s_004680,0,29165.61,0.42,24,21287.09,0
s_004681,0,14747.1,0.84,15,9453.21,1
s_004682,0,51390.37,5.14,27,43482.07,0
s_004683,0,30378.03,2.07,7,17220.91,0
s_004684,0,4876.4,1.47,23,5509.38,1
s_004685,0,18951.6,1.25,16,11255.05,1
s_004686,0,38643.84,2.01,24,16937.39,2
s_004687,0,21259.44,4.56,31,9732.58,0
s_004688,0,26131.01,4.63,6,21884.91,0
s_004689,0,15648.74,3.13,22,8504.87,0
s_004690,1,26290.88,3.02,0,28666.63,2
s_004691,0,19363.89,1.51,0,20074.35,0
s_004692,0,43290.54,0.0,57,21010.61,1
s_004693,0,20747.85,2.43,31,18526.85,2
s_004694,0,37943.22,3.48,23,25431.28,0
s_004695,0,27034.82,0.0,3,28070.77,1
s_004696,0,27876.55,3.28,24,4809.97,3
s_004697,0,29462.93,2.52,6,16902.06,0
s_004698,0,36398.67,3.54,14,7359.64,0
s_004699,0,40085.38,1.53,20,23187.6,2
s_004700,1,25755.2,3.44,11,25432.99,2
s_004701,0,25353.92,3.85,27,18757.13,0
s_004702,0,55033.96,7.05,43,30406.55,0
s_004703,1,34668.17,4.4,17,26996.96,5
s_004704,0,26424.93,1.42,35,9378.87,0
s_004705,0,30949.3,3.87,45,17589.95,0
s_004706,0,33493.68,5.23,2,24800.88,2
s_004707,0,27183.11,0.43,29,7890.53,0
s_004708,0,26680.79,0.0,26,17844.25,0
s_004709,0,23280.72,4.62,32,8346.73,0
s_004710,1,32077.81,0.0,13,25876.92,0
s_004711,0,40286.07,0.0,28,33399.33,1
s_004712,0,14192.82,2.22,32,9688.44,3
s_004713,0,5563.81,1.1,15,3486.64,1
s_004714,0,19285.62,1.0,17,12461.1,2
s_004715,0,34093.29,4.96,22,13967.67,0
s_004716,0,24392.62,3.65,16,19754.85,0
s_004717,0,20364.97,3.32,0,11629.45,0
s_004718,1,5739.47,6.94,30,5611.58,3
s_004719,0,35270.23,0.12,21,34732.35,2
s_004720,0,25263.41,5.52,22,8929.36,0
s_004721,0,38475.41,2.03,34,31878.09,1
s_004722,0,36232.63,6.6,0,32315.61,0
s_004723,0,65191.45,1.07,16,36995.89,1
s_004724,1,29083.35,0.01,16,18986.92,2
s_004725,0,32613.49,0.21,32,22254.66,0
s_004726,0,57256.81,1.53,9,42172.12,2
s_004727,1,40658.29,0.0,27,44003.41,0
s_004728,0,31046.57,1.2,42,13995.47,1
s_004729,0,30684.3,3.53,30,13482.21,2
s_004730,0,30947.74,3.32,26,11089.58,3
s_004731,1,9477.91,5.53,48,9840.71,0
s_004732,0,37424.81,2.58,0,27901.25,0
s_004733,0,37013.57,5.89,16,26110.08,0
s_004734,1,12798.59,3.82,5,7255.72,0
s_004735,1,37282.05,2.97,42,26138.08,0
s_004736,0,33887.59,1.53,31,16235.2,2
s_004737,0,13118.35,0.31,22,12770.26,1
s_004738,0,28119.47,1.53,31,20272.26,1
s_004739,0,33479.84,6.18,62,29144.46,2
s_004740,1,36425.62,5.96,25,26759.71,1
s_004741,0,46391.57,4.86,50,38797.71,0
s_004742,0,15246.71,1.21,17,14906.15,2
s_004743,0,54318.19,0.82,0,34480.5,0
s_004744,0,28169.36,1.13,36,22524.26,2
s_004745,1,42999.49,7.64,22,33071.65,3
s_004746,0,9127.23,3.01,5,8128.37,0
s_004747,1,17779.32,7.64,0,13430.78,0
s_004748,0,35739.27,6.05,38,25459.88,1
s_004749,0,27899.81,8.97,51,16241.44,0
s_004750,0,35773.88,1.28,33,15280.21,2
s_004751,0,33084.32,6.7,19,22586.16,1
s_004752,0,36967.31,2.65,6,24481.28,2
s_004753,0,32543.92,0.1,18,19484.07,0
s_004754,0,39945.17,2.42,62,34737.07,1
s_004755,0,33172.26,0.0,29,26852.54,0
s_004756,0,55306.89,3.07,33,49486.47,4
s_004757,0,22265.68,2.87,0,15024.71,0
s_004758,0,27497.94,4.71,22,13420.07,0
s_004759,0,32224.84,8.93,29,10610.15,0
s_004760,0,20873.03,2.64,16,15047.95,0
s_004761,0,26484.51,0.9,27,12603.57,0
s_004762,0,20775.49,4.49,34,11092.25,0
s_004763,0,26624.57,4.53,23,16546.08,0
s_004764,0,32958.17,0.35,25,19504.75,2
s_004765,0,27857.08,1.83,7,14333.31,1
s_004766,0,15294.83,2.62,44,9961.8,0
s_004767,0,36631.37,1.63,41,24786.63,4
s_004768,0,33895.87,2.42,30,20311.76,1
s_004769,0,40621.8,2.6,0,12047.58,0
s_004770,0,38055.44,1.81,15,26364.54,0
s_004771,0,38789.79,2.95,20,13295.12,2
s_004772,0,11108.18,2.17,0,9780.93,0
s_004773,0,30016.96,0.57,32,21631.4,1
s_004774,1,31377.98,3.35,46,21906.42,2
s_004775,0,29121.67,3.75,0,14927.82,0
s_004776,0,21683.69,0.0,40,10026.55,1
s_004777,0,26369.24,0.01,35,15655.96,0
s_004778,1,27254.27,1.81,48,16602.35,0
s_004779,0,55786.79,3.33,26,45438.33,3
s_004780,0,32517.31,5.75,77,23144.5,0
s_004781,0,19681.32,4.01,4,11543.48,0
s_004782,0,30698.59,4.56,20,21666.65,1
s_004783,0,11596.72,2.79,11,7078.95,1
s_004784,0,3000.0,6.84,21,3271.54,1
s_004785,0,57772.57,3.87,24,28682.49,0
s_004786,0,20826.88,0.39,0,9603.83,2
s_004787,0,18809.44,5.07,22,14110.42,2
s_004788,0,29569.19,0.92,28,11411.56,1
s_004789,0,7405.15,5.74,2,5202.6,1
s_004790,0,11303.64,0.0,23,6059.18,0
s_004791,0,18372.58,4.52,28,7750.51,2
s_004792,0,58195.46,4.21,31,33155.06,2
s_004793,0,48665.27,3.64,32,28725.63,0
s_004794,1,23774.99,0.0,0,15484.82,0
s_004795,0,37791.18,5.57,4,19952.29,3
s_004796,0,46029.34,1.55,46,37674.87,0
s_004797,0,36407.91,3.88,23,32695.63,2
s_004798,0,26548.86,2.04,38,20045.21,0
s_004799,0,30139.19,4.04,64,19267.09,1
s_004800,0,27173.15,1.24,35,22438.89,1
s_004801,1,19997.91,3.6,0,17959.59,2
s_004802,0,20371.84,1.04,4,17805.16,0
s_004803,0,21216.67,0.45,27,10578.7,0
s_004804,0,32197.43,3.65,49,21804.41,0
s_004805,0,14973.82,2.89,12,4638.59,2
s_004806,0,42828.34,2.76,42,44367.98,2
s_004807,1,28951.05,6.58,31,20354.89,2
s_004808,0,3000.0,1.22,50,2675.04,1
s_004809,0,23064.36,0.2,39,7304.39,2
s_004810,0,25604.13,3.65,48,17012.56,0
s_004811,0,36523.62,4.54,7,30097.49,0
s_004812,0,22924.23,0.0,25,19371.52,0
s_004813,0,13485.7,2.6,19,5223.02,3
s_004814,0,44467.75,2.13,4,30918.61,0
s_004815,0,40867.41,3.32,8,19581.33,0
s_004816,0,28020.53,4.42,6,23776.87,1
s_004817,1,23808.5,3.53,21,10049.55,1
s_004818,0,48574.04,0.0,15,29928.15,2
s_004819,0,29906.83,0.0,15,36225.14,1
s_004820,0,19822.37,0.0,33,13593.09,2
s_004821,0,26975.97,5.56,63,19365.33,1
s_004822,0,51108.13,3.04,31,32099.29,0
s_004823,0,52097.55,0.0,24,40019.0,0
s_004824,1,28750.11,5.8,32,32923.11,2
s_004825,0,48139.39,0.0,17,26695.88,2
s_004826,1,31809.59,1.54,44,27202.42,0
s_004827,0,8169.81,6.68,61,3498.76,0
s_004828,1,15920.77,1.59,12,4836.09,1
s_004829,0,29589.67,0.0,11,9217.15,0
s_004830,0,33337.43,3.67,7,25956.88,0
s_004831,0,29921.06,0.38,0,25570.53,0
s_004832,0,46609.12,0.0,9,23031.34,0
s_004833,1,20888.93,0.0,16,18273.43,3
s_004834,0,41267.87,3.14,34,22500.36,1
s_004835,1,7471.6,3.05,11,3607.95,0
s_004836,0,35316.18,0.0,63,15891.67,0
s_004837,0,13216.71,0.0,11,9334.28,0
s_004838,0,37410.31,3.7,53,39741.91,0
s_004839,0,19225.26,8.34,0,16197.03,0
s_004840,0,35973.61,3.65,25,29549.3,2
s_004841,0,23866.04,1.23,10,16716.13,0
s_004842,0,39728.58,1.94,15,29574.95,0
s_004843,1,26966.9,3.82,8,20387.91,3
s_004844,0,28982.68,0.05,32,29542.17,3
s_004845,0,28795.8,1.41,9,8377.45,0
s_004846,0,51559.72,2.05,15,19966.72,2
s_004847,0,14145.03,0.0,16,5332.43,0
s_004848,1,43960.23,0.04,0,39033.1,0
s_004849,0,24288.55,4.46,33,13380.42,0
s_004850,0,15501.42,0.47,23,9736.81,0
s_004851,1,17999.27,6.84,17,10748.71,0
s_004852,1,17881.31,0.0,56,9318.98,4
s_004853,0,33480.82,4.11,0,15321.99,0
s_004854,0,22038.1,5.43,21,13257.54,0
s_004855,0,19186.05,1.91,27,16973.44,2
s_004856,0,33506.35,6.3,50,30680.34,3
s_004857,1,51087.78,4.33,0,29705.94,2
s_004858,0,25038.21,1.79,0,20609.71,0
s_004859,0,56704.29,4.19,62,42972.8,3
s_004860,0,7675.63,0.45,16,4798.71,0
s_004861,0,34693.23,3.06,22,36741.01,0
s_004862,0,20238.96,2.94,42,14603.01,0
s_004863,0,25353.92,2.59,45,17720.38,0
s_004864,0,22253.72,3.33,18,18470.58,1
s_004865,0,56480.01,3.43,13,42449.11,0
s_004866,1,36173.56,8.17,22,19938.93,1
s_004867,0,27608.96,3.3,47,11768.79,0
s_004868,0,71118.79,5.31,27,53401.99,0
s_004869,1,15089.87,0.0,63,10718.87,0
s_004870,0,31661.39,0.5,40,23703.2,2
s_004871,0,22391.83,4.43,27,6917.36,1
s_004872,1,23533.16,0.0,52,16375.22,2
s_004873,0,21403.94,0.0,42,15841.95,1
s_004874,0,25160.17,2.78,14,13988.07,2
s_004875,0,35940.29,5.19,2,26544.93,0
s_004876,0,25352.03,5.46,8,9447.15,0
s_004877,0,36683.41,6.27,20,37006.27,2
s_004878,0,15887.76,7.24,29,11962.78,2
s_004879,1,8354.52,6.59,17,5524.79,0
s_004880,0,27579.69,0.26,43,19616.54,0
s_004881,0,29734.46,2.12,9,22629.48,0
s_004882,1,30697.99,5.6,19,10649.48,0
s_004883,1,27271.42,2.45,53,24324.89,3
