subject_id,income_monthly,employment_years,credit_history_months,avg_monthly_spend,late_payments_12m,defaulted
subj_008763,18945.26,4.31,39,13859.13,0,0
subj_008764,42709.17,6.31,58,26368.05,0,0
subj_008765,37475.78,0.55,30,33396.5,0,0
subj_008766,8811.36,6.49,13,4505.97,0,0
subj_008767,47777.79,2.61,16,10057.58,4,1
subj_008768,24450.39,6.07,46,12355.77,0,0
subj_008769,10019.82,3.59,42,7523.65,1,1
subj_008770,44843.13,3.88,17,25799.28,0,0
subj_008771,27267.91,9.72,16,12439.83,0,0
subj_008772,45887.98,3.45,15,42212.88,0,0
subj_008773,37036.96,0.48,21,24402.85,0,0
subj_008774,29943.24,5.07,24,16484.42,2,0
subj_008775,35337.37,4.64,15,40075.82,2,0
subj_008776,7088.86,1.77,3,1741.92,0,0
subj_008777,35636.4,0.44,0,35739.06,2,0
subj_008778,33711.67,0.0,54,16364.44,0,0
subj_008779,33041.16,3.74,22,14807.37,0,1
subj_008780,25375.67,1.98,26,12364.15,0,0
subj_008781,39518.84,0.0,54,29089.64,1,0
subj_008782,5061.77,2.26,3,4719.57,0,0
subj_008783,16602.28,3.69,21,17188.95,1,0
subj_008784,30796.94,1.07,0,25593.86,0,0
subj_008785,20731.68,3.97,20,10672.25,0,0
subj_008786,23224.06,0.0,34,17544.68,1,1
subj_008787,8679.03,0.78,48,7468.63,0,0
subj_008788,15910.63,5.45,12,6278.53,0,0
subj_008789,8684.9,3.57,22,6316.4,1,0
subj_008790,21262.4,6.15,52,14957.97,2,0
subj_008791,37242.24,0.76,17,16877.76,1,0
subj_008792,20890.89,3.69,0,18337.64,1,0
subj_008793,17735.47,0.0,25,8600.96,1,0
subj_008794,16765.23,0.0,23,1838.5,0,0
subj_008795,41855.93,4.27,4,31762.07,2,0
subj_008796,43850.84,5.11,35,6907.23,0,0
subj_008797,25937.91,2.09,42,16588.95,0,0
subj_008798,22763.61,3.74,39,10414.08,0,0
subj_008799,38155.38,2.83,57,30339.98,3,1
subj_008800,33068.19,5.17,36,23100.35,1,0
subj_008801,6920.34,1.0,24,3105.88,0,0
subj_008802,29197.96,0.0,21,29676.56,0,0
subj_008803,23886.17,4.89,53,23460.86,2,0
subj_008804,12760.02,0.0,14,4680.29,1,0
subj_008805,43289.9,2.32,35,21240.41,1,0
subj_008806,20492.03,1.75,11,8284.55,0,1
subj_008807,16732.45,3.87,37,9646.42,0,0
subj_008808,11964.8,0.94,9,10848.81,0,0
subj_008809,33458.4,5.44,0,23315.3,0,1
subj_008810,39069.01,4.36,33,32639.8,0,0
subj_008811,10551.21,6.42,0,7320.71,0,0
subj_008812,34165.44,0.69,1,20681.55,4,1
subj_008813,13371.99,3.36,39,4514.41,0,0
subj_008814,27151.3,3.39,13,20822.07,0,0
subj_008815,53323.23,1.37,32,27344.11,1,0
subj_008816,33214.58,3.05,57,25752.5,2,0
subj_008817,23725.52,0.93,64,15262.93,0,0
subj_008818,19401.15,3.58,27,12105.91,1,0
subj_008819,32911.79,1.61,14,21676.23,2,0
subj_008820,38769.09,5.25,29,19441.13,0,0
subj_008821,10156.52,0.0,26,9106.59,1,0
subj_008822,21706.89,4.59,26,15030.84,2,1
subj_008823,14921.56,0.87,1,7953.84,1,1
subj_008824,43221.68,6.05,22,20874.55,1,0
subj_008825,24119.21,4.02,21,8443.52,1,0
subj_008826,16035.13,2.49,0,11582.28,1,0
subj_008827,12101.35,0.0,0,8142.86,0,0
subj_008828,28074.92,1.73,44,22308.88,0,0
subj_008829,36045.76,6.56,35,36158.08,0,0
subj_008830,29013.36,4.36,7,23394.85,0,0
subj_008831,37234.52,0.0,34,30473.27,0,0
subj_008832,42733.3,2.97,16,29910.15,3,0
subj_008833,24268.88,0.0,0,8484.34,0,1
subj_008834,31839.77,4.03,32,30585.42,0,0
subj_008835,35831.5,3.06,32,26395.22,2,0
subj_008836,20981.91,0.0,49,17855.77,0,0
subj_008837,23697.46,4.92,1,19358.97,0,0
subj_008838,38657.23,4.12,0,18711.12,1,0
subj_008839,18152.41,3.78,7,8249.79,1,0
subj_008840,12967.9,3.35,32,9804.2,2,0
subj_008841,30648.65,2.1,44,25920.62,0,0
subj_008842,3970.85,0.0,23,5266.59,0,0
subj_008843,7072.33,2.67,11,5711.12,2,1
subj_008844,13069.39,3.41,43,9378.87,0,0
subj_008845,35591.02,2.34,52,34670.47,1,0
subj_008846,24478.38,3.07,23,13926.58,0,0
subj_008847,58090.96,9.74,24,47253.96,3,0
subj_008848,42749.4,0.17,55,17567.28,2,0
subj_008849,10666.15,6.08,34,5742.78,0,0
subj_008850,31211.14,1.56,12,27549.95,0,0
subj_008851,22240.5,3.54,48,17953.95,0,0
subj_008852,22130.3,2.38,29,18599.71,0,0
subj_008853,35654.07,3.66,0,21945.17,0,0
subj_008854,17950.5,4.93,42,10679.25,2,0
subj_008855,11923.4,0.0,29,10101.65,4,0
subj_008856,48392.6,1.01,32,33686.46,2,0
subj_008857,47184.04,4.79,7,33587.79,0,0
subj_008858,35705.11,1.08,4,30536.21,0,0
subj_008859,24278.59,2.62,28,27276.13,0,0
subj_008860,24429.71,2.82,45,25049.7,0,0
subj_008861,34478.63,2.33,43,11321.07,2,0
subj_008862,15052.17,2.69,19,13146.82,3,1
subj_008863,16745.06,2.85,43,12006.45,1,1
subj_008864,36487.61,1.08,4,47640.81,2,0
subj_008865,29487.36,1.71,17,9489.97,0,0
subj_008866,42527.88,0.95,42,35827.14,0,0
subj_008867,6414.94,6.65,23,4975.64,1,0
subj_008868,20579.07,2.49,31,10854.46,1,0
subj_008869,23947.37,6.46,4,17831.3,1,0
subj_008870,25568.96,0.0,41,26412.06,1,0
subj_008871,36662.1,4.64,17,19082.65,2,0
subj_008872,59456.39,0.0,40,31401.87,0,0
subj_008873,31308.34,6.05,15,23369.21,0,0
subj_008874,29316.26,4.23,20,23175.0,2,0
subj_008875,23622.86,1.7,16,20107.87,0,0
subj_008876,6629.44,3.45,0,3801.77,0,0
subj_008877,20310.4,1.76,21,18290.33,2,1
subj_008878,14143.37,7.77,30,6265.04,0,0
subj_008879,29944.83,0.02,30,21508.1,0,0
subj_008880,16586.74,0.31,36,8190.39,0,0
subj_008881,23132.59,6.26,12,22655.76,0,0
subj_008882,14276.64,7.23,0,6746.65,1,0
subj_008883,25593.5,3.23,0,12636.28,0,1
subj_008884,16072.27,4.31,45,5523.4,4,1
subj_008885,3000.0,0.82,8,1799.67,0,0
subj_008886,32072.29,9.57,32,9648.65,0,0
subj_008887,27109.21,3.91,49,10384.29,0,0
subj_008888,48186.85,3.51,37,36785.33,0,0
subj_008889,38539.91,0.01,20,39350.5,1,0
subj_008890,57862.51,4.93,26,34204.64,0,0
subj_008891,35866.69,1.47,21,40147.13,1,0
subj_008892,12098.68,3.56,35,6508.54,2,0
subj_008893,21670.77,1.95,3,14244.37,1,0
subj_008894,45608.49,2.23,0,32280.6,0,0
subj_008895,35079.21,5.07,17,19908.19,3,0
subj_008896,34731.45,2.67,56,26281.51,1,0
subj_008897,46454.09,1.89,55,45216.16,0,0
subj_008898,20527.55,1.26,30,13122.35,1,0
subj_008899,35981.67,4.42,0,35775.95,2,0
subj_008900,36413.96,1.27,20,33441.79,0,0
subj_008901,20355.36,8.05,30,6830.15,1,0
subj_008902,15006.13,0.0,12,9355.05,1,1
subj_008903,45628.78,3.37,53,29008.65,0,0
subj_008904,37154.8,1.43,11,35444.67,0,1
subj_008905,6013.04,2.39,33,3914.71,4,0
subj_008906,14559.32,6.4,47,13698.23,2,0
subj_008907,5660.37,8.93,36,3851.0,2,1
subj_008908,28924.11,3.76,19,20486.19,1,1
subj_008909,23091.1,8.88,43,18850.45,0,0
subj_008910,13429.73,1.29,0,9289.49,0,0
subj_008911,31086.97,1.46,17,27330.97,1,0
subj_008912,35122.84,2.62,0,27378.53,0,1
subj_008913,29950.4,0.0,26,24813.58,1,0
subj_008914,13435.48,6.61,0,8773.67,0,0
subj_008915,21327.99,4.51,51,11119.28,1,0
subj_008916,45649.46,0.22,8,20845.85,0,0
subj_008917,3000.0,1.22,46,1663.84,0,0
subj_008918,23283.81,5.08,6,10561.86,0,0
subj_008919,32885.34,5.51,14,16323.37,0,0
subj_008920,22453.42,4.13,2,9064.71,1,0
subj_008921,22928.32,5.09,0,17960.34,1,0
subj_008922,53194.3,1.98,47,41541.85,0,0
subj_008923,31714.35,6.08,0,26596.93,1,1
subj_008924,6834.09,3.35,54,6453.89,0,0
subj_008925,38499.97,0.0,32,33929.13,0,0
subj_008926,12491.65,7.98,24,11456.47,0,0
subj_008927,10527.69,3.29,39,9274.75,1,1
subj_008928,11306.07,2.94,28,12134.47,1,0
subj_008929,25638.91,3.76,35,6901.65,0,0
subj_008930,18720.81,4.15,12,17178.18,0,1
subj_008931,19094.45,0.0,37,10477.3,0,0
subj_008932,15510.52,0.54,50,12917.61,2,1
subj_008933,39304.93,4.65,27,21344.93,0,0
subj_008934,22378.68,0.0,14,9941.32,1,0
subj_008935,17565.53,4.26,29,11063.43,4,0
subj_008936,28413.72,5.83,0,17195.49,2,1
subj_008937,23743.58,0.0,33,15629.78,2,0
subj_008938,19998.54,4.16,33,16915.97,2,0
subj_008939,34635.6,0.0,29,18232.48,2,1
subj_008940,33142.67,3.61,0,27021.15,0,0
subj_008941,19413.97,4.27,39,10537.83,2,0
subj_008942,35265.07,0.0,44,14555.43,0,0
subj_008943,21572.1,0.0,16,16185.1,0,0
subj_008944,8388.16,0.0,26,4993.32,0,0
subj_008945,21223.71,7.91,32,14921.34,1,0
subj_008946,27036.87,5.46,0,10966.48,0,0
subj_008947,16727.72,3.24,9,11155.61,0,0
subj_008948,21700.77,1.35,31,12231.14,0,0
subj_008949,31628.95,6.13,15,35943.02,0,0
subj_008950,21065.66,1.86,43,11096.17,0,0
subj_008951,28556.73,0.8,0,23237.35,2,1
subj_008952,22527.59,4.61,31,22418.86,1,0
subj_008953,20659.73,3.12,36,9892.37,2,0
subj_008954,41852.53,6.48,0,28583.84,3,1
subj_008955,37077.04,0.54,39,27164.98,2,1
subj_008956,37656.32,0.54,19,10413.41,0,0
subj_008957,21343.35,0.0,12,9063.58,0,0
subj_008958,31329.09,0.0,27,16825.6,1,0
subj_008959,11450.78,2.49,46,7500.3,0,0
subj_008960,7684.98,4.57,35,6015.63,0,0
subj_008961,25444.9,5.37,8,11392.41,0,0
subj_008962,30197.65,0.0,13,35623.61,2,1
subj_008963,41965.83,1.59,44,20807.03,0,0
subj_008964,16793.3,2.33,2,14011.87,1,0
subj_008965,36321.41,0.0,23,21601.46,2,0
subj_008966,19693.27,7.92,10,10300.07,2,0
subj_008967,17487.09,1.75,16,7827.34,2,0
subj_008968,24375.98,2.9,21,17375.71,1,1
subj_008969,52319.53,1.81,13,48186.26,1,0
subj_008970,27354.24,0.0,46,17379.41,0,0
subj_008971,23555.93,3.29,30,18198.39,2,0
subj_008972,37704.57,0.65,44,23379.69,1,1
subj_008973,42958.13,4.42,38,11904.81,1,0
subj_008974,24530.6,0.0,20,18268.38,1,0
subj_008975,3233.77,3.6,9,2867.38,0,0
subj_008976,32914.52,5.36,3,25842.59,2,1
subj_008977,20630.42,0.49,0,6538.18,2,0
subj_008978,27749.55,4.04,41,11477.13,0,0
subj_008979,6575.26,5.38,0,1461.79,0,0
subj_008980,50369.51,4.55,21,33283.28,0,0
subj_008981,43783.72,5.89,44,32919.42,0,0
subj_008982,24833.66,1.56,44,19472.75,1,0
subj_008983,10992.46,4.45,0,2802.23,0,0
subj_008984,20336.75,4.74,0,13668.56,0,0
subj_008985,20634.93,5.01,21,22918.92,1,0
subj_008986,13734.62,2.06,26,12037.55,0,0
subj_008987,5917.24,9.35,30,3913.91,1,0
subj_008988,13076.86,1.97,43,6744.2,1,0
subj_008989,23039.96,0.12,0,19487.25,2,1
subj_008990,48919.34,3.84,22,46787.88,3,1
subj_008991,52559.17,3.02,12,47467.42,1,0
subj_008992,32522.95,2.92,15,32201.05,0,0
subj_008993,18338.13,3.48,16,14835.26,3,0
subj_008994,19768.12,3.72,47,17271.6,0,0
subj_008995,36927.18,4.56,11,7747.0,0,1
subj_008996,41634.17,3.84,37,34457.68,0,1
subj_008997,12514.2,1.74,34,12934.1,0,0
subj_008998,58021.5,1.26,20,33707.21,3,1
subj_008999,19030.73,0.0,0,14360.27,1,0
subj_009000,41741.84,3.66,41,23654.57,0,0
subj_009001,23033.69,2.23,27,19391.32,2,1
subj_009002,13919.79,4.02,16,8922.05,1,0
subj_009003,15418.01,0.16,11,6859.06,0,0
subj_009004,40582.57,3.22,13,20475.98,1,0
subj_009005,31257.08,4.1,26,22130.05,1,0
subj_009006,29144.52,2.24,30,17795.85,1,0
subj_009007,21075.19,4.76,2,18898.27,2,1
subj_009008,37269.6,0.0,15,18451.64,0,0
subj_009009,20276.12,2.87,56,20956.09,0,0
subj_009010,15878.03,3.69,35,8658.74,0,0
subj_009011,19281.43,4.4,24,12167.1,2,0
subj_009012,38968.98,4.2,45,26017.65,0,0
subj_009013,18313.7,3.65,26,12279.62,1,1
subj_009014,23175.52,1.21,26,12952.92,0,0
subj_009015,38725.78,4.68,0,22543.15,4,0
subj_009016,36620.18,4.43,17,13041.55,2,1
subj_009017,19635.44,1.55,24,7863.88,4,0
subj_009018,20646.7,0.0,26,12750.0,2,0
subj_009019,4878.5,5.04,32,1821.43,1,0
subj_009020,31263.33,9.54,26,14677.75,2,1
subj_009021,28149.56,3.07,0,13734.51,0,0
subj_009022,23257.99,6.2,18,11424.72,1,0
subj_009023,58745.44,6.16,54,44050.97,0,1
subj_009024,7312.02,2.92,23,5395.58,0,0
subj_009025,36411.76,6.15,53,27871.73,2,1
subj_009026,18287.84,10.02,32,20092.64,0,0
subj_009027,41495.93,6.93,42,18636.65,2,1
subj_009028,40407.86,4.47,8,27970.68,1,1
subj_009029,30244.77,4.76,31,11591.02,0,0
subj_009030,32915.69,0.61,21,33694.92,0,0
subj_009031,22600.22,0.0,35,15065.79,1,0
subj_009032,45613.41,2.51,33,34442.19,2,0
subj_009033,3778.67,1.71,16,3857.73,2,1
subj_009034,45618.55,1.01,9,19713.7,1,1
subj_009035,28605.0,3.01,53,23226.27,0,0
subj_009036,25016.5,6.61,1,15936.13,3,0
subj_009037,41890.29,2.87,46,37634.85,2,0
subj_009038,42076.46,1.55,51,23695.3,2,1
subj_009039,17493.65,0.0,22,16097.1,1,1
subj_009040,38452.74,1.95,7,13054.9,2,0
subj_009041,30916.01,1.42,46,21720.65,1,0
subj_009042,26949.52,4.39,41,12685.9,0,0
subj_009043,28364.43,1.31,0,18634.03,0,0
subj_009044,41817.65,3.55,21,31397.55,0,0
subj_009045,26328.8,3.84,0,14699.4,3,0
subj_009046,37755.31,2.55,11,12490.96,3,0
subj_009047,11283.99,2.05,1,9220.65,0,0
subj_009048,17444.84,1.76,38,5311.18,1,1
subj_009049,7859.35,2.62,16,3874.68,0,0
subj_009050,38500.59,7.01,16,21338.93,2,0
subj_009051,15157.86,5.07,8,8301.69,0,0
subj_009052,20575.13,3.19,18,25760.17,0,0
subj_009053,42873.7,1.99,20,34019.84,1,0
subj_009054,17709.45,0.29,61,14232.39,0,0
subj_009055,21825.43,4.51,33,10010.07,1,1
subj_009056,36992.38,0.92,17,12278.1,1,0
subj_009057,28258.03,2.14,1,19707.09,0,0
subj_009058,22459.01,5.71,21,14800.07,0,0
subj_009059,32738.12,1.82,0,26979.11,0,0
subj_009060,29356.28,0.0,19,26811.36,3,0
subj_009061,30568.24,4.42,13,10335.16,1,0
subj_009062,12303.72,1.82,58,11374.44,0,1
subj_009063,41730.53,2.54,49,44913.05,0,0
subj_009064,12751.22,0.0,38,10875.55,0,0
subj_009065,10800.05,1.74,3,9362.41,0,0
subj_009066,28239.8,1.38,34,20355.98,1,0
subj_009067,19955.26,5.88,15,18789.24,0,0
subj_009068,27241.69,3.67,14,23240.44,0,0
subj_009069,3000.0,2.15,58,2001.78,2,0
subj_009070,10807.12,0.0,13,6528.37,0,1
subj_009071,30939.04,5.28,29,26208.52,0,1
subj_009072,28864.19,0.52,0,11877.37,2,0
subj_009073,24601.61,1.35,26,28024.69,2,0
subj_009074,38979.47,5.57,41,32635.13,0,0
subj_009075,35301.53,2.21,47,30167.35,3,0
subj_009076,16589.96,5.01,44,14852.3,0,0
subj_009077,23941.83,2.29,27,5702.04,2,0
subj_009078,13572.9,4.23,35,8325.64,2,0
subj_009079,19969.72,7.27,6,5404.72,0,0
subj_009080,19059.58,4.14,79,9679.0,0,0
subj_009081,32937.01,6.93,36,14814.99,3,0
subj_009082,26042.35,2.65,22,18721.23,4,1
subj_009083,14089.95,0.0,6,10381.26,3,1
subj_009084,7312.59,1.99,29,2286.86,0,0
subj_009085,31728.6,5.35,18,25290.5,2,0
subj_009086,28412.82,2.06,17,23249.59,0,0
subj_009087,40273.78,0.0,12,9605.1,1,0
subj_009088,19517.13,0.57,66,16393.22,0,1
subj_009089,31816.36,2.09,23,14672.47,0,0
subj_009090,28508.81,0.0,26,22611.61,0,0
subj_009091,38706.59,5.6,43,19533.43,1,0
subj_009092,15373.15,3.03,22,11312.02,1,0
subj_009093,30179.58,3.37,8,20769.84,1,1
subj_009094,47322.16,3.2,6,50115.39,0,0
subj_009095,42688.66,6.37,37,35640.17,3,1
subj_009096,21042.94,6.7,26,13783.22,0,0
subj_009097,34091.0,3.95,28,21021.19,1,0
subj_009098,11200.54,5.02,28,11532.51,0,0
subj_009099,26383.89,3.24,38,9049.63,1,0
subj_009100,38670.96,6.49,38,19364.39,1,0
subj_009101,40483.29,1.06,3,24531.96,0,0
subj_009102,17754.78,2.93,11,13437.8,0,0
subj_009103,23068.87,4.77,0,24119.56,0,0
subj_009104,16965.68,0.0,40,12446.59,1,0
subj_009105,37602.8,5.57,30,12233.74,0,0
subj_009106,33294.44,3.0,4,25485.48,2,0
subj_009107,9904.97,2.53,45,4783.6,0,0
subj_009108,25749.11,6.92,35,17671.56,3,1
subj_009109,18705.84,3.46,11,19263.85,1,0
subj_009110,22545.25,4.28,39,11022.55,1,0
subj_009111,24799.01,5.61,24,19056.91,1,0
subj_009112,3000.0,1.18,19,2657.87,0,0
subj_009113,16823.41,5.76,57,5056.54,2,0
subj_009114,15395.06,3.63,22,6835.06,1,0
subj_009115,18462.02,2.47,25,18301.68,2,1
subj_009116,17633.57,3.51,27,18426.58,1,0
subj_009117,29270.15,4.32,35,21966.69,0,0
subj_009118,20702.2,0.47,5,21440.11,1,1
subj_009119,37908.78,0.92,32,35792.95,0,1
subj_009120,39409.15,1.28,38,29920.5,0,0
subj_009121,30296.64,6.8,0,16518.91,3,0
subj_009122,34737.71,2.57,11,33403.0,1,0
subj_009123,50036.07,4.32,16,30706.5,0,0
subj_009124,27057.1,1.79,10,13985.58,2,0
subj_009125,19938.28,6.95,29,7104.16,0,0
subj_009126,18501.62,1.47,15,8336.28,2,1
subj_009127,20752.55,6.55,2,23889.54,2,1
subj_009128,33420.17,3.35,0,27406.64,0,1
subj_009129,39506.14,4.55,15,35791.27,0,0
subj_009130,23262.72,0.0,4,17338.12,0,0
subj_009131,32323.19,3.76,10,24783.71,1,0
subj_009132,32063.58,3.39,27,13531.61,1,0
subj_009133,45535.81,4.28,0,49591.73,0,0
subj_009134,27340.21,4.14,37,23740.48,1,0
subj_009135,23087.85,0.02,8,12491.18,0,0
subj_009136,27574.99,5.46,19,20648.23,0,0
subj_009137,3799.09,2.17,10,2551.41,2,0
subj_009138,23476.23,4.72,23,12748.32,0,0
subj_009139,47234.62,4.12,30,32797.54,0,0
subj_009140,9742.83,2.84,0,5508.04,4,1
subj_009141,25624.52,2.99,38,15931.12,1,0
subj_009142,30747.72,2.86,16,33264.62,0,0
subj_009143,23922.82,1.51,0,15335.35,1,0
subj_009144,10822.96,2.19,63,5379.36,2,1
subj_009145,28579.72,1.56,35,11050.79,2,0
subj_009146,17698.97,4.14,48,17547.84,1,0
subj_009147,10796.94,5.05,11,5254.47,0,0
subj_009148,3900.26,0.65,9,3962.02,0,0
subj_009149,27922.55,4.39,43,14064.68,0,0
subj_009150,45908.83,6.07,42,25170.99,0,0
subj_009151,29338.06,6.62,15,25466.9,2,0
subj_009152,6890.43,3.74,28,7457.65,0,0
subj_009153,14295.92,3.64,23,11424.34,2,0
subj_009154,48944.63,5.78,6,32136.13,0,0
subj_009155,33682.9,4.14,22,22914.1,1,0
subj_009156,3000.0,3.98,24,1665.73,2,0
subj_009157,10672.11,2.9,21,6549.88,0,0
subj_009158,26769.22,1.1,15,16185.95,3,0
subj_009159,19745.74,0.98,27,16729.33,1,0
subj_009160,15442.02,2.13,28,10117.83,0,0
subj_009161,3000.0,0.0,17,1439.95,0,0
subj_009162,13361.08,4.19,33,6960.19,0,1
subj_009163,18804.61,5.13,46,17311.45,0,0
subj_009164,26784.57,2.36,14,28527.28,1,0
subj_009165,3000.0,0.88,47,1831.16,2,0
subj_009166,16447.37,6.02,43,12912.99,0,0
subj_009167,10973.04,4.64,11,10942.91,0,1
subj_009168,24583.26,2.19,19,16608.12,2,0
subj_009169,36117.52,1.41,20,28248.73,0,0
subj_009170,39206.07,4.07,1,34853.66,0,1
subj_009171,29046.59,0.0,27,20987.56,0,0
subj_009172,44283.51,0.0,0,31846.17,2,0
subj_009173,24394.93,0.73,32,15763.71,0,0
subj_009174,34172.1,2.82,25,12864.07,1,0
subj_009175,15868.22,6.51,24,4434.79,0,0
subj_009176,26592.68,3.67,6,23220.41,1,0
subj_009177,35022.86,3.15,1,17764.42,1,0
subj_009178,28277.14,3.08,6,22541.63,3,1
subj_009179,48050.23,4.23,44,41191.58,1,0
subj_009180,11862.76,6.72,0,8407.88,1,1
subj_009181,21733.15,4.79,16,17862.86,0,0
subj_009182,12575.44,6.67,57,8011.4,1,0
subj_009183,27056.68,4.58,19,22310.23,0,0
subj_009184,25153.27,3.59,33,16228.11,1,0
subj_009185,28520.91,6.8,43,13826.34,0,0
subj_009186,46774.91,3.22,3,27310.3,0,0
subj_009187,34132.41,2.71,63,25703.17,1,0
subj_009188,27197.07,4.98,44,22889.68,0,0
subj_009189,12635.11,0.0,52,9779.16,2,0
subj_009190,47264.06,5.01,52,46712.75,0,0
subj_009191,21924.18,5.86,15,16397.98,0,0
subj_009192,3000.0,5.55,13,2279.06,3,0
subj_009193,40348.6,5.57,16,22971.02,0,0
subj_009194,15091.43,5.73,23,4063.44,1,0
subj_009195,35373.07,2.73,28,24134.16,0,0
subj_009196,29524.11,3.45,45,10563.2,0,0
subj_009197,22353.81,1.01,28,16283.52,2,0
subj_009198,29082.32,5.46,12,20090.87,1,1
subj_009199,11680.54,0.0,1,6625.2,0,0
subj_009200,35936.89,5.03,27,30225.43,1,0
subj_009201,20944.57,3.87,49,16492.33,1,0
subj_009202,29762.75,0.87,68,28287.01,0,0
subj_009203,11088.46,2.41,3,4386.16,4,0
subj_009204,14711.62,4.25,27,7667.84,2,0
subj_009205,44225.08,4.75,26,31522.49,2,0
subj_009206,26551.88,7.26,2,23689.59,0,0
subj_009207,34763.66,4.29,29,36888.44,1,0
subj_009208,14267.42,0.0,18,4644.31,3,0
subj_009209,39505.87,0.0,6,14186.01,0,0
subj_009210,24106.06,2.7,19,19211.35,1,0
subj_009211,30741.68,9.42,22,16966.02,2,0
subj_009212,34213.03,3.46,27,22295.57,0,0
subj_009213,28799.68,2.43,23,6883.34,0,0
subj_009214,26344.09,2.02,37,13572.82,1,0
subj_009215,24518.77,1.14,29,12625.39,0,0
subj_009216,12706.56,6.09,9,11212.05,2,0
subj_009217,38773.47,3.78,64,22387.28,2,0
subj_009218,24266.64,6.68,19,15819.91,2,1
subj_009219,19114.92,3.35,37,9016.85,0,0
subj_009220,46854.44,5.3,37,36333.04,1,0
subj_009221,51537.36,6.25,41,44561.5,2,0
subj_009222,42283.44,5.67,54,25366.44,0,0
subj_009223,46121.56,2.61,6,31088.53,2,0
subj_009224,26405.18,2.96,30,17233.34,0,0
subj_009225,4721.52,4.53,33,4184.63,0,0
subj_009226,41661.41,4.86,5,26252.87,0,0
subj_009227,31191.9,1.59,0,18337.95,0,0
subj_009228,47758.25,2.19,6,26093.29,3,0
subj_009229,28735.17,8.84,29,14455.18,1,0
subj_009230,24262.86,2.96,35,18109.76,0,0
subj_009231,19203.43,0.0,37,16618.27,0,0
subj_009232,40736.86,3.77,37,36121.44,1,0
subj_009233,19188.1,3.83,27,11749.73,0,0
subj_009234,41858.4,4.47,48,33564.9,1,0
subj_009235,47214.64,4.28,16,39789.01,1,1
subj_009236,15243.73,5.14,0,12807.27,2,1
subj_009237,27010.85,6.45,17,22289.11,0,0
subj_009238,24647.42,5.77,32,17910.88,4,0
subj_009239,23133.19,1.42,10,25703.99,0,0
subj_009240,6013.39,5.02,24,3082.1,1,0
subj_009241,23049.95,3.65,0,12239.29,3,0
subj_009242,53784.42,0.71,23,39819.49,4,1
subj_009243,24780.05,0.15,37,15225.72,3,0
subj_009244,27929.91,7.93,21,21489.58,0,0
subj_009245,20514.13,2.12,0,11648.03,0,0
subj_009246,4348.03,2.28,58,2695.83,0,0
subj_009247,21352.33,1.11,32,8665.9,0,0
subj_009248,21192.02,0.42,0,10684.31,0,0
subj_009249,20092.76,2.56,4,18323.45,0,0
subj_009250,33994.88,6.59,25,12614.71,1,0
subj_009251,12446.72,3.21,25,7814.85,0,0
subj_009252,26601.68,4.6,7,24855.81,2,0
subj_009253,18248.37,1.06,0,18998.85,1,1
subj_009254,10484.86,2.21,0,6187.64,2,0
subj_009255,23351.39,4.29,32,12573.43,2,0
subj_009256,47926.71,1.5,36,42607.84,0,0
subj_009257,39763.28,7.51,6,37581.43,3,1
subj_009258,37375.6,4.36,5,34086.53,0,0
subj_009259,33042.63,2.66,37,23807.09,0,0
subj_009260,37763.08,2.17,0,23016.87,0,0
subj_009261,16511.35,4.25,7,10148.26,3,0
subj_009262,24221.11,2.56,10,9568.41,0,0
subj_009263,34133.75,2.19,13,25432.05,1,0
subj_009264,43835.01,2.05,29,25578.76,2,0
subj_009265,10847.9,5.35,25,3607.42,0,0
subj_009266,39983.18,6.48,21,40310.78,3,0
subj_009267,3000.0,1.9,17,1752.98,1,0
subj_009268,27402.96,1.28,37,28341.56,0,0
subj_009269,36962.08,0.9,31,15614.72,0,0
subj_009270,37608.22,2.32,18,30199.97,1,0
subj_009271,21224.63,3.39,35,24538.04,4,0
subj_009272,38168.4,4.47,14,27530.18,2,0
subj_009273,20074.01,0.0,67,4139.54,2,0
subj_009274,33374.84,6.35,14,22996.19,0,0
subj_009275,24882.59,3.84,9,15738.89,0,1
subj_009276,13945.89,1.44,14,10249.01,0,0
subj_009277,29217.09,5.0,53,21801.18,0,0
subj_009278,42587.43,0.61,25,20014.25,0,1
subj_009279,22679.45,0.04,12,8488.51,0,0
subj_009280,36781.62,8.24,27,28746.95,2,0
subj_009281,34986.0,1.94,27,21234.53,0,0
subj_009282,12237.75,4.89,26,8978.04,0,0
subj_009283,38857.16,4.9,11,42608.45,0,0
subj_009284,19958.31,3.02,17,17222.77,0,0
subj_009285,40021.65,5.32,15,33097.82,1,0
subj_009286,32251.63,7.09,24,21218.83,2,0
subj_009287,41132.84,5.09,32,3407.87,0,0
subj_009288,7976.81,2.35,9,5553.29,0,0
subj_009289,27837.74,2.78,29,16200.65,0,0
subj_009290,26489.8,4.09,17,31835.88,1,0
subj_009291,15643.83,2.93,15,12933.95,1,0
subj_009292,36248.98,2.43,21,19387.27,0,0
subj_009293,33345.3,7.2,42,12545.25,0,0
subj_009294,21253.79,4.62,0,15373.96,0,0
subj_009295,41653.98,4.09,22,19713.08,2,0
subj_009296,12517.31,5.7,18,5927.28,1,0
subj_009297,27375.17,4.29,17,16177.91,0,0
subj_009298,46774.68,0.13,28,10179.25,2,0
